EndUID,Has_Hammer,PowerPlayBool,EndID,PrevScoreDiff,PrevEndDiff,Result
23240026_3_2_15_4,0,0.0,4,5.0,1.0,0
23240026_3_2_15_5,1,0.0,5,3.0,-2.0,2
23240026_3_2_15_6,0,0.0,6,5.0,2.0,0
23240026_3_2_15_7,1,1.0,7,2.0,-3.0,2
23240026_3_2_15_8,0,0.0,8,4.0,2.0,0
23240026_3_3_11_1,0,0.0,1,0.0,0.0,0
23240026_3_3_11_2,1,0.0,2,-1.0,-1.0,3
23240026_3_3_11_3,0,0.0,3,2.0,3.0,0
23240026_3_3_11_4,1,0.0,4,1.0,-1.0,2
23240026_3_3_11_5,0,0.0,5,3.0,2.0,0
23240026_3_3_11_6,1,1.0,6,0.0,-3.0,1
23240026_3_3_11_7,0,0.0,7,1.0,1.0,0
23240026_3_3_11_8,1,0.0,8,0.0,-1.0,1
23240026_3_3_17_1,1,0.0,1,0.0,0.0,1
23240026_3_3_17_2,0,0.0,2,1.0,1.0,0
23240026_3_3_17_3,1,0.0,3,-2.0,-3.0,1
23240026_3_3_17_4,0,0.0,4,-1.0,1.0,0
23240026_3_3_17_5,1,1.0,5,-3.0,-2.0,3
23240026_3_3_17_6,0,0.0,6,0.0,3.0,0
23240026_3_3_17_7,1,0.0,7,-1.0,-1.0,1
23240026_3_3_17_8,0,0.0,8,0.0,1.0,0
23240026_3_4_16_1,0,0.0,1,0.0,0.0,0
23240026_3_4_16_2,1,0.0,2,-2.0,-2.0,1
23240026_3_4_16_3,0,0.0,3,-1.0,1.0,1
23240026_3_4_16_4,0,0.0,4,0.0,1.0,0
23240026_3_4_16_5,1,0.0,5,-1.0,-1.0,2
23240026_3_4_16_6,0,0.0,6,1.0,2.0,0
23240026_3_4_16_7,1,1.0,7,0.0,-1.0,0
23240026_3_4_16_8,1,0.0,8,-2.0,-2.0,0
23240026_3_4_37_1,1,0.0,1,0.0,0.0,2
23240026_3_4_37_2,0,0.0,2,2.0,2.0,0
23240026_3_4_37_3,1,0.0,3,1.0,-1.0,0
23240026_3_4_37_4,1,0.0,4,0.0,-1.0,1
23240026_3_4_37_5,0,0.0,5,1.0,1.0,0
23240026_3_4_37_6,1,1.0,6,-1.0,-2.0,1
23240026_3_4_37_7,0,0.0,7,0.0,1.0,2
23240026_3_4_37_8,0,0.0,8,2.0,2.0,1
23240026_3_5_34_1,1,0.0,1,0.0,0.0,0
23240026_3_5_34_2,1,0.0,2,-1.0,-1.0,1
23240026_3_5_34_3,0,0.0,3,0.0,1.0,1
23240026_3_5_34_4,0,0.0,4,1.0,1.0,0
23240026_3_5_34_5,1,0.0,5,-1.0,-2.0,0
23240026_3_5_34_6,1,1.0,6,-2.0,-1.0,1
23240026_3_5_34_7,0,0.0,7,-1.0,1.0,0
23240026_3_5_34_8,1,0.0,8,-4.0,-3.0,0
23240026_3_5_51_1,0,0.0,1,0.0,0.0,1
23240026_3_5_51_2,0,0.0,2,1.0,1.0,0
23240026_3_5_51_3,1,0.0,3,0.0,-1.0,0
23240026_3_5_51_4,1,0.0,4,-1.0,-1.0,2
23240026_3_5_51_5,0,0.0,5,1.0,2.0,1
23240026_3_5_51_6,0,0.0,6,2.0,1.0,0
23240026_3_5_51_7,1,1.0,7,1.0,-1.0,3
23240026_3_5_51_8,0,0.0,8,4.0,3.0,0
23240026_41_1_10_1,1,0.0,1,0.0,0.0,1
23240026_41_1_10_2,0,0.0,2,1.0,1.0,0
23240026_41_1_10_3,1,0.0,3,-1.0,-2.0,1
23240026_41_1_10_4,0,0.0,4,0.0,1.0,0
23240026_41_1_10_5,1,0.0,5,-1.0,-1.0,2
23240026_41_1_10_6,0,0.0,6,1.0,2.0,0
23240026_41_1_10_7,1,1.0,7,0.0,-1.0,1
23240026_41_1_10_8,0,0.0,8,1.0,1.0,0
23240026_41_1_10_9,1,0.0,9,0.0,-1.0,0
23240026_41_1_37_1,0,0.0,1,0.0,0.0,0
23240026_41_1_37_2,1,0.0,2,-1.0,-1.0,2
23240026_41_1_37_3,0,0.0,3,1.0,2.0,0
23240026_41_1_37_4,1,0.0,4,0.0,-1.0,1
23240026_41_1_37_5,0,0.0,5,1.0,1.0,0
23240026_41_1_37_6,1,1.0,6,-1.0,-2.0,1
23240026_41_1_37_7,0,0.0,7,0.0,1.0,0
23240026_41_1_37_8,1,0.0,8,-1.0,-1.0,1
23240026_41_1_37_9,0,0.0,9,0.0,1.0,1
23240026_41_2_14_1,0,0.0,1,0.0,0.0,1
23240026_41_2_14_2,0,0.0,2,1.0,1.0,1
23240026_41_2_14_3,0,0.0,3,2.0,1.0,0
23240026_41_2_14_4,1,0.0,4,1.0,-1.0,0
23240026_41_2_14_5,1,0.0,5,0.0,-1.0,0
23240026_41_2_14_6,1,1.0,6,-2.0,-2.0,2
23240026_41_2_14_7,0,0.0,7,0.0,2.0,0
23240026_41_2_14_8,1,0.0,8,-4.0,-4.0,2
23240026_41_2_18_1,1,0.0,1,0.0,0.0,0
23240026_41_2_18_2,1,0.0,2,-1.0,-1.0,0
23240026_41_2_18_3,1,0.0,3,-2.0,-1.0,1
23240026_41_2_18_4,0,0.0,4,-1.0,1.0,1
23240026_41_2_18_5,0,0.0,5,0.0,1.0,2
23240026_41_2_18_6,0,0.0,6,2.0,2.0,0
23240026_41_2_18_7,1,1.0,7,0.0,-2.0,4
23240026_41_2_18_8,0,0.0,8,4.0,4.0,0
23240026_45_1_22_1,0,0.0,1,0.0,0.0,0
23240026_45_1_22_2,1,0.0,2,-1.0,-1.0,3
23240026_45_1_22_3,0,0.0,3,2.0,3.0,0
23240026_45_1_22_4,1,0.0,4,1.0,-1.0,2
23240026_45_1_22_5,0,0.0,5,3.0,2.0,0
23240026_45_1_22_6,1,0.0,6,1.0,-2.0,1
23240026_45_1_22_7,0,0.0,7,2.0,1.0,2
23240026_45_1_22_8,0,0.0,8,4.0,2.0,0
23240026_45_1_51_1,1,0.0,1,0.0,0.0,1
23240026_45_1_51_2,0,0.0,2,1.0,1.0,0
23240026_45_1_51_3,1,0.0,3,-2.0,-3.0,1
23240026_45_1_51_4,0,0.0,4,-1.0,1.0,0
23240026_45_1_51_5,1,1.0,5,-3.0,-2.0,2
23240026_45_1_51_6,0,0.0,6,-1.0,2.0,0
23240026_45_1_51_7,1,0.0,7,-2.0,-1.0,0
23240026_45_1_51_8,1,0.0,8,-4.0,-2.0,0
23240026_45_2_13_1,1,0.0,1,0.0,0.0,0
23240026_45_2_13_2,1,0.0,2,-1.0,-1.0,2
23240026_45_2_13_3,0,0.0,3,1.0,2.0,0
23240026_45_2_13_4,1,0.0,4,0.0,-1.0,1
23240026_45_2_13_5,0,0.0,5,1.0,1.0,0
23240026_45_2_13_6,1,0.0,6,0.0,-1.0,1
23240026_45_2_13_7,0,0.0,7,1.0,1.0,0
23240026_45_2_13_8,1,1.0,8,-3.0,-4.0,1
23240026_45_2_46_1,0,0.0,1,0.0,0.0,1
23240026_45_2_46_2,0,0.0,2,1.0,1.0,0
23240026_45_2_46_3,1,0.0,3,-1.0,-2.0,1
23240026_45_2_46_4,0,0.0,4,0.0,1.0,0
23240026_45_2_46_5,1,0.0,5,-1.0,-1.0,1
23240026_45_2_46_6,0,0.0,6,0.0,1.0,0
23240026_45_2_46_7,1,1.0,7,-1.0,-1.0,4
23240026_45_2_46_8,0,0.0,8,3.0,4.0,0
23240026_46_1_17_1,1,0.0,1,0.0,0.0,0
23240026_46_1_17_2,1,0.0,2,-1.0,-1.0,2
23240026_46_1_17_3,0,0.0,3,1.0,2.0,0
23240026_46_1_17_4,1,0.0,4,0.0,-1.0,2
23240026_46_1_17_5,0,0.0,5,2.0,2.0,0
23240026_46_1_17_6,1,1.0,6,-1.0,-3.0,2
23240026_46_1_17_7,0,0.0,7,1.0,2.0,0
23240026_46_1_17_8,1,0.0,8,-1.0,-2.0,0
23240026_46_1_37_1,0,0.0,1,0.0,0.0,1
23240026_46_1_37_2,0,0.0,2,1.0,1.0,0
23240026_46_1_37_3,1,0.0,3,-1.0,-2.0,1
23240026_46_1_37_4,0,0.0,4,0.0,1.0,0
23240026_46_1_37_5,1,0.0,5,-2.0,-2.0,3
23240026_46_1_37_6,0,0.0,6,1.0,3.0,0
23240026_46_1_37_7,1,1.0,7,-1.0,-2.0,2
23240026_46_1_37_8,0,0.0,8,1.0,2.0,1
23240026_46_2_18_1,0,0.0,1,0.0,0.0,0
23240026_46_2_18_2,1,0.0,2,-1.0,-1.0,1
23240026_46_2_18_3,0,0.0,3,0.0,1.0,1
23240026_46_2_18_4,0,0.0,4,1.0,1.0,0
23240026_46_2_18_5,1,0.0,5,-1.0,-2.0,1
23240026_46_2_18_6,0,0.0,6,0.0,1.0,0
23240026_46_2_18_7,1,1.0,7,-2.0,-2.0,0
23240026_46_2_18_8,1,0.0,8,-3.0,-1.0,0
23240026_46_2_19_1,1,0.0,1,0.0,0.0,1
23240026_46_2_19_2,0,0.0,2,1.0,1.0,0
23240026_46_2_19_3,1,0.0,3,0.0,-1.0,0
23240026_46_2_19_4,1,0.0,4,-1.0,-1.0,2
23240026_46_2_19_5,0,0.0,5,1.0,2.0,0
23240026_46_2_19_6,1,1.0,6,0.0,-1.0,2
23240026_46_2_19_7,0,0.0,7,2.0,2.0,1
23240026_46_2_19_8,0,0.0,8,3.0,1.0,0
23240026_48_1_17_1,1,0.0,1,0.0,0.0,1
23240026_48_1_17_2,0,0.0,2,1.0,1.0,0
23240026_48_1_17_3,1,0.0,3,0.0,-1.0,1
23240026_48_1_17_4,0,0.0,4,1.0,1.0,0
23240026_48_1_17_5,1,1.0,5,-1.0,-2.0,3
23240026_48_1_17_6,0,0.0,6,2.0,3.0,0
23240026_48_1_17_7,1,0.0,7,1.0,-1.0,0
23240026_48_1_17_8,1,0.0,8,0.0,-1.0,1
23240026_48_1_18_1,0,0.0,1,0.0,0.0,0
23240026_48_1_18_2,1,0.0,2,-1.0,-1.0,1
23240026_48_1_18_3,0,0.0,3,0.0,1.0,0
23240026_48_1_18_4,1,0.0,4,-1.0,-1.0,2
23240026_48_1_18_5,0,0.0,5,1.0,2.0,0
23240026_48_1_18_6,1,1.0,6,-2.0,-3.0,1
23240026_48_1_18_7,0,0.0,7,-1.0,1.0,1
23240026_48_1_18_8,0,0.0,8,0.0,1.0,0
23240026_49_1_19_1,1,0.0,1,0.0,0.0,0
23240026_49_1_19_2,1,0.0,2,-1.0,-1.0,2
23240026_49_1_19_3,0,0.0,3,1.0,2.0,1
23240026_49_1_19_4,0,0.0,4,2.0,1.0,0
23240026_49_1_19_5,1,0.0,5,1.0,-1.0,2
23240026_49_1_19_6,0,0.0,6,3.0,2.0,0
23240026_49_1_19_7,1,1.0,7,1.0,-2.0,2
23240026_49_1_19_8,0,0.0,8,3.0,2.0,1
23240026_49_1_37_1,0,0.0,1,0.0,0.0,1
23240026_49_1_37_2,0,0.0,2,1.0,1.0,0
23240026_49_1_37_3,1,0.0,3,-1.0,-2.0,0
23240026_49_1_37_4,1,0.0,4,-2.0,-1.0,1
23240026_49_1_37_5,0,0.0,5,-1.0,1.0,0
23240026_49_1_37_6,1,1.0,6,-3.0,-2.0,2
23240026_49_1_37_7,0,0.0,7,-1.0,2.0,0
23240026_49_1_37_8,1,0.0,8,-3.0,-2.0,0
23240026_4_1_25_1,1,0.0,1,0.0,0.0,0
23240026_4_1_25_2,1,0.0,2,-1.0,-1.0,2
23240026_4_1_25_3,0,0.0,3,1.0,2.0,1
23240026_4_1_25_4,0,0.0,4,2.0,1.0,1
23240026_4_1_25_5,0,0.0,5,3.0,1.0,1
23240026_4_1_25_6,0,0.0,6,4.0,1.0,1
23240026_4_1_25_7,0,0.0,7,5.0,1.0,0
23240026_4_1_30_1,0,0.0,1,0.0,0.0,1
23240026_4_1_30_2,0,0.0,2,1.0,1.0,0
23240026_4_1_30_3,1,0.0,3,-1.0,-2.0,0
23240026_4_1_30_4,1,0.0,4,-2.0,-1.0,0
23240026_4_1_30_5,1,0.0,5,-3.0,-1.0,0
23240026_4_1_30_6,1,1.0,6,-4.0,-1.0,0
23240026_4_1_30_7,1,0.0,7,-5.0,-1.0,1
23240026_4_2_10_1,0,0.0,1,0.0,0.0,2
23240026_4_2_10_2,0,0.0,2,2.0,2.0,0
23240026_4_2_10_3,1,0.0,3,1.0,-1.0,4
23240026_4_2_10_4,0,0.0,4,5.0,4.0,0
23240026_4_2_10_5,1,0.0,5,4.0,-1.0,0
23240026_4_2_10_6,1,0.0,6,3.0,-1.0,2
23240026_4_2_22_1,1,0.0,1,0.0,0.0,0
23240026_4_2_22_2,1,0.0,2,-2.0,-2.0,1
23240026_4_2_22_3,0,0.0,3,-1.0,1.0,0
23240026_4_2_22_4,1,1.0,4,-5.0,-4.0,1
23240026_4_2_22_5,0,0.0,5,-4.0,1.0,1
23240026_4_2_22_6,0,0.0,6,-3.0,1.0,0
23240026_4_3_14_1,1,0.0,1,0.0,0.0,0
23240026_4_3_14_2,1,0.0,2,-1.0,-1.0,0
23240026_4_3_14_3,1,0.0,3,-2.0,-1.0,0
23240026_4_3_14_4,1,0.0,4,-3.0,-1.0,1
23240026_4_3_14_5,0,0.0,5,-2.0,1.0,0
23240026_4_3_14_6,1,1.0,6,-3.0,-1.0,3
23240026_4_3_14_7,0,0.0,7,0.0,3.0,0
23240026_4_3_14_8,1,0.0,8,-2.0,-2.0,0
23240026_4_3_44_1,0,0.0,1,0.0,0.0,1
23240026_4_3_44_2,0,0.0,2,1.0,1.0,1
23240026_4_3_44_3,0,0.0,3,2.0,1.0,1
23240026_4_3_44_4,0,0.0,4,3.0,1.0,0
23240026_4_3_44_5,1,0.0,5,2.0,-1.0,1
23240026_4_3_44_6,0,0.0,6,3.0,1.0,0
23240026_4_3_44_7,1,1.0,7,0.0,-3.0,2
23240026_4_3_44_8,0,0.0,8,2.0,2.0,0
23240026_4_4_20_1,0,0.0,1,0.0,0.0,1
23240026_4_4_20_2,0,0.0,2,1.0,1.0,0
23240026_4_4_20_3,1,0.0,3,-1.0,-2.0,1
23240026_4_4_20_4,0,0.0,4,0.0,1.0,2
23240026_4_4_20_5,0,0.0,5,2.0,2.0,0
23240026_4_4_20_6,1,1.0,6,0.0,-2.0,4
23240026_4_4_20_7,0,0.0,7,4.0,4.0,0
23240026_4_4_20_8,1,0.0,8,2.0,-2.0,0
23240026_4_4_46_1,1,0.0,1,0.0,0.0,0
23240026_4_4_46_2,1,0.0,2,-1.0,-1.0,2
23240026_4_4_46_3,0,0.0,3,1.0,2.0,0
23240026_4_4_46_4,1,0.0,4,0.0,-1.0,0
23240026_4_4_46_5,1,0.0,5,-2.0,-2.0,2
23240026_4_4_46_6,0,0.0,6,0.0,2.0,0
23240026_4_4_46_7,1,1.0,7,-4.0,-4.0,2
23240026_4_4_46_8,0,0.0,8,-2.0,2.0,1
23240026_4_5_19_1,1,0.0,1,0.0,0.0,1
23240026_4_5_19_2,0,0.0,2,1.0,1.0,4
23240026_4_5_19_3,0,0.0,3,5.0,4.0,0
23240026_4_5_19_4,1,0.0,4,2.0,-3.0,2
23240026_4_5_19_5,0,0.0,5,4.0,2.0,1
23240026_4_5_19_6,0,0.0,6,5.0,1.0,1
23240026_4_5_43_1,0,0.0,1,0.0,0.0,0
23240026_4_5_43_2,1,0.0,2,-1.0,-1.0,0
23240026_4_5_43_3,1,0.0,3,-5.0,-4.0,3
23240026_4_5_43_4,0,0.0,4,-2.0,3.0,0
23240026_4_5_43_5,1,0.0,5,-4.0,-2.0,0
23240026_4_5_43_6,1,0.0,6,-5.0,-1.0,0
23240026_5_1_34_1,0,0.0,1,0.0,0.0,0
23240026_5_1_34_2,1,0.0,2,-4.0,-4.0,1
23240026_5_1_34_3,0,0.0,3,-3.0,1.0,0
23240026_5_1_34_4,1,0.0,4,-3.0,0.0,1
23240026_5_1_34_5,0,0.0,5,-2.0,1.0,0
23240026_5_1_34_6,1,1.0,6,-4.0,-2.0,0
23240026_5_1_37_1,1,0.0,1,0.0,0.0,4
23240026_5_1_37_2,0,0.0,2,4.0,4.0,0
23240026_5_1_37_3,1,0.0,3,3.0,-1.0,0
23240026_5_1_37_4,0,0.0,4,3.0,0.0,0
23240026_5_1_37_5,1,0.0,5,2.0,-1.0,2
23240026_5_1_37_6,0,0.0,6,4.0,2.0,4
23240026_5_2_11_1,0,0.0,1,0.0,0.0,1
23240026_5_2_11_2,0,0.0,2,1.0,1.0,0
23240026_5_2_11_3,1,0.0,3,0.0,-1.0,1
23240026_5_2_11_4,0,0.0,4,1.0,1.0,0
23240026_5_2_11_5,1,0.0,5,-1.0,-2.0,0
23240026_5_2_11_6,1,1.0,6,-2.0,-1.0,1
23240026_5_2_11_7,0,0.0,7,-1.0,1.0,0
23240026_5_2_16_1,1,0.0,1,0.0,0.0,0
23240026_5_2_16_2,1,0.0,2,-1.0,-1.0,1
23240026_5_2_16_3,0,0.0,3,0.0,1.0,0
23240026_5_2_16_4,1,0.0,4,-1.0,-1.0,2
23240026_5_2_16_5,0,0.0,5,1.0,2.0,1
23240026_5_2_16_6,0,0.0,6,2.0,1.0,0
23240026_5_2_16_7,1,1.0,7,1.0,-1.0,4
23240026_5_3_15_1,0,0.0,1,0.0,0.0,0
23240026_5_3_15_2,1,0.0,2,-4.0,-4.0,0
23240026_5_3_15_3,1,0.0,3,-5.0,-1.0,0
23240026_5_3_15_4,1,0.0,4,-6.0,-1.0,1
23240026_5_3_15_5,0,0.0,5,-5.0,1.0,2
23240026_5_3_15_6,0,0.0,6,-3.0,2.0,0
23240026_5_3_15_7,1,1.0,7,-4.0,-1.0,0
23240026_5_3_18_1,1,0.0,1,0.0,0.0,4
23240026_5_3_18_2,0,0.0,2,4.0,4.0,1
23240026_5_3_18_3,0,0.0,3,5.0,1.0,1
23240026_5_3_18_4,0,0.0,4,6.0,1.0,0
23240026_5_3_18_5,1,0.0,5,5.0,-1.0,0
23240026_5_3_18_6,1,0.0,6,3.0,-2.0,1
23240026_5_3_18_7,0,0.0,7,4.0,1.0,2
23240026_5_4_17_1,1,0.0,1,0.0,0.0,0
23240026_5_4_17_2,0,0.0,2,0.0,0.0,3
23240026_5_4_17_3,0,0.0,3,3.0,3.0,0
23240026_5_4_17_4,1,0.0,4,2.0,-1.0,0
23240026_5_4_17_5,1,0.0,5,1.0,-1.0,1
23240026_5_4_17_6,0,0.0,6,2.0,1.0,0
23240026_5_4_17_7,1,1.0,7,0.0,-2.0,2
23240026_5_4_17_8,0,0.0,8,2.0,2.0,0
23240026_5_4_51_1,0,0.0,1,0.0,0.0,0
23240026_5_4_51_2,1,0.0,2,0.0,0.0,0
23240026_5_4_51_3,1,0.0,3,-3.0,-3.0,1
23240026_5_4_51_4,0,0.0,4,-2.0,1.0,1
23240026_5_4_51_5,0,0.0,5,-1.0,1.0,0
23240026_5_4_51_6,1,1.0,6,-2.0,-1.0,2
23240026_5_4_51_7,0,0.0,7,0.0,2.0,0
23240026_5_4_51_8,1,0.0,8,-2.0,-2.0,1
23240026_5_5_13_1,1,0.0,1,0.0,0.0,3
23240026_5_5_13_2,0,0.0,2,3.0,3.0,0
23240026_5_5_13_3,1,0.0,3,-2.0,-5.0,0
23240026_5_5_13_4,1,0.0,4,-3.0,-1.0,0
23240026_5_5_13_5,1,1.0,5,-4.0,-1.0,3
23240026_5_5_13_6,0,0.0,6,-1.0,3.0,0
23240026_5_5_13_7,1,0.0,7,-3.0,-2.0,0
23240026_5_5_13_8,1,0.0,8,-4.0,-1.0,0
23240026_5_5_24_1,0,0.0,1,0.0,0.0,0
23240026_5_5_24_2,1,0.0,2,-3.0,-3.0,5
23240026_5_5_24_3,0,0.0,3,2.0,5.0,1
23240026_5_5_24_4,0,0.0,4,3.0,1.0,1
23240026_5_5_24_5,0,0.0,5,4.0,1.0,0
23240026_5_5_24_6,1,0.0,6,1.0,-3.0,2
23240026_5_5_24_7,0,0.0,7,3.0,2.0,1
23240026_5_5_24_8,0,0.0,8,4.0,1.0,0
23240026_6_1_20_1,0,0.0,1,0.0,0.0,0
23240026_6_1_20_2,1,0.0,2,-1.0,-1.0,0
23240026_6_1_20_3,1,0.0,3,-2.0,-1.0,1
23240026_6_1_20_4,0,0.0,4,-1.0,1.0,0
23240026_6_1_20_5,1,1.0,5,-4.0,-3.0,3
23240026_6_1_20_6,0,0.0,6,-1.0,3.0,0
23240026_6_1_20_7,1,0.0,7,-2.0,-1.0,3
23240026_6_1_20_8,0,0.0,8,1.0,3.0,1
23240026_6_1_43_1,1,0.0,1,0.0,0.0,1
23240026_6_1_43_2,0,0.0,2,1.0,1.0,1
23240026_6_1_43_3,0,0.0,3,2.0,1.0,0
23240026_6_1_43_4,1,0.0,4,1.0,-1.0,3
23240026_6_1_43_5,0,0.0,5,4.0,3.0,0
23240026_6_1_43_6,1,1.0,6,1.0,-3.0,1
23240026_6_1_43_7,0,0.0,7,2.0,1.0,0
23240026_6_1_43_8,1,0.0,8,-1.0,-3.0,0
23240026_6_2_14_1,1,0.0,1,0.0,0.0,1
23240026_6_2_14_2,0,0.0,2,1.0,1.0,0
23240026_6_2_14_3,1,0.0,3,0.0,-1.0,0
23240026_6_2_14_4,1,0.0,4,-1.0,-1.0,1
23240026_6_2_14_5,0,0.0,5,0.0,1.0,0
23240026_6_2_14_6,1,0.0,6,-1.0,-1.0,1
23240026_6_2_14_7,0,0.0,7,0.0,1.0,2
23240026_6_2_14_8,0,0.0,8,2.0,2.0,0
23240026_6_2_14_9,1,0.0,9,0.0,-2.0,2
23240026_6_2_46_1,0,0.0,1,0.0,0.0,0
23240026_6_2_46_2,1,0.0,2,-1.0,-1.0,1
23240026_6_2_46_3,0,0.0,3,0.0,1.0,1
23240026_6_2_46_4,0,0.0,4,1.0,1.0,0
23240026_6_2_46_5,1,0.0,5,0.0,-1.0,1
23240026_6_2_46_6,0,0.0,6,1.0,1.0,0
23240026_6_2_46_7,1,1.0,7,0.0,-1.0,0
23240026_6_2_46_8,1,0.0,8,-2.0,-2.0,2
23240026_6_2_46_9,0,0.0,9,0.0,2.0,0
23240026_6_3_22_1,1,0.0,1,0.0,0.0,3
23240026_6_3_22_2,0,0.0,2,3.0,3.0,0
23240026_6_3_22_3,1,0.0,3,1.0,-2.0,0
23240026_6_3_22_4,1,0.0,4,0.0,-1.0,1
23240026_6_3_22_5,0,0.0,5,1.0,1.0,1
23240026_6_3_22_6,0,0.0,6,2.0,1.0,0
23240026_6_3_22_7,1,0.0,7,1.0,-1.0,0
23240026_6_3_22_8,1,1.0,8,-1.0,-2.0,3
23240026_6_3_30_1,0,0.0,1,0.0,0.0,0
23240026_6_3_30_2,1,0.0,2,-3.0,-3.0,2
23240026_6_3_30_3,0,0.0,3,-1.0,2.0,1
23240026_6_3_30_4,0,0.0,4,0.0,1.0,0
23240026_6_3_30_5,1,0.0,5,-1.0,-1.0,0
23240026_6_3_30_6,1,1.0,6,-2.0,-1.0,1
23240026_6_3_30_7,0,0.0,7,-1.0,1.0,2
23240026_6_3_30_8,0,0.0,8,1.0,2.0,0
23240026_6_4_19_1,1,0.0,1,0.0,0.0,1
23240026_6_4_19_2,0,0.0,2,1.0,1.0,1
23240026_6_4_19_3,0,0.0,3,2.0,1.0,0
23240026_6_4_19_4,1,0.0,4,1.0,-1.0,0
23240026_6_4_19_5,1,0.0,5,0.0,-1.0,3
23240026_6_4_19_6,0,0.0,6,3.0,3.0,0
23240026_6_4_19_7,1,1.0,7,0.0,-3.0,3
23240026_6_4_19_8,0,0.0,8,3.0,3.0,0
23240026_6_4_44_1,0,0.0,1,0.0,0.0,0
23240026_6_4_44_2,1,0.0,2,-1.0,-1.0,0
23240026_6_4_44_3,1,0.0,3,-2.0,-1.0,1
23240026_6_4_44_4,0,0.0,4,-1.0,1.0,1
23240026_6_4_44_5,0,0.0,5,0.0,1.0,0
23240026_6_4_44_6,1,1.0,6,-3.0,-3.0,3
23240026_6_4_44_7,0,0.0,7,0.0,3.0,0
23240026_6_4_44_8,1,0.0,8,-3.0,-3.0,0
23240026_6_5_10_1,1,0.0,1,0.0,0.0,2
23240026_6_5_10_2,0,0.0,2,2.0,2.0,2
23240026_6_5_10_3,0,0.0,3,4.0,2.0,2
23240026_6_5_10_4,0,0.0,4,6.0,2.0,3
23240026_6_5_10_5,0,0.0,5,9.0,3.0,1
23240026_6_5_10_6,0,0.0,6,10.0,1.0,1
23240026_6_5_25_1,0,0.0,1,0.0,0.0,0
23240026_6_5_25_2,1,0.0,2,-2.0,-2.0,0
23240026_6_5_25_3,1,0.0,3,-4.0,-2.0,0
23240026_6_5_25_4,1,1.0,4,-6.0,-2.0,0
23240026_6_5_25_5,1,0.0,5,-9.0,-3.0,0
23240026_6_5_25_6,1,0.0,6,-10.0,-1.0,0
23240026_7_1_13_1,1,0.0,1,0.0,0.0,1
23240026_7_1_13_2,0,0.0,2,1.0,1.0,0
23240026_7_1_13_3,1,0.0,3,0.0,-1.0,0
23240026_7_1_13_4,1,0.0,4,-1.0,-1.0,0
23240026_7_1_13_5,1,0.0,5,-2.0,-1.0,0
23240026_7_1_13_6,1,1.0,6,-4.0,-2.0,0
23240026_7_1_13_7,1,0.0,7,-7.0,-3.0,1
23240026_7_1_17_1,0,0.0,1,0.0,0.0,0
23240026_7_1_17_2,1,0.0,2,-1.0,-1.0,1
23240026_7_1_17_3,0,0.0,3,0.0,1.0,1
23240026_7_1_17_4,0,0.0,4,1.0,1.0,1
23240026_7_1_17_5,0,0.0,5,2.0,1.0,2
23240026_7_1_17_6,0,0.0,6,4.0,2.0,3
23240026_7_1_17_7,0,0.0,7,7.0,3.0,0
23240026_7_2_18_1,1,0.0,1,0.0,0.0,3
23240026_7_2_18_2,0,0.0,2,3.0,3.0,2
23240026_7_2_18_3,0,0.0,3,5.0,2.0,2
23240026_7_2_18_4,0,0.0,4,7.0,2.0,0
23240026_7_2_18_5,1,0.0,5,6.0,-1.0,3
23240026_7_2_18_6,0,0.0,6,9.0,3.0,0
23240026_7_2_51_1,0,0.0,1,0.0,0.0,0
23240026_7_2_51_2,1,0.0,2,-3.0,-3.0,0
23240026_7_2_51_3,1,1.0,3,-5.0,-2.0,0
23240026_7_2_51_4,1,0.0,4,-7.0,-2.0,1
23240026_7_2_51_5,0,0.0,5,-6.0,1.0,0
23240026_7_2_51_6,1,0.0,6,-9.0,-3.0,2
23240026_7_3_16_1,1,0.0,1,0.0,0.0,0
23240026_7_3_16_2,1,0.0,2,-1.0,-1.0,0
23240026_7_3_16_3,1,0.0,3,-2.0,-1.0,1
23240026_7_3_16_4,0,0.0,4,-1.0,1.0,0
23240026_7_3_16_5,1,1.0,5,-3.0,-2.0,0
23240026_7_3_16_6,1,0.0,6,-4.0,-1.0,1
23240026_7_3_16_7,0,0.0,7,-3.0,1.0,0
23240026_7_3_24_1,0,0.0,1,0.0,0.0,1
23240026_7_3_24_2,0,0.0,2,1.0,1.0,1
23240026_7_3_24_3,0,0.0,3,2.0,1.0,0
23240026_7_3_24_4,1,0.0,4,1.0,-1.0,2
23240026_7_3_24_5,0,0.0,5,3.0,2.0,1
23240026_7_3_24_6,0,0.0,6,4.0,1.0,0
23240026_7_3_24_7,1,0.0,7,3.0,-1.0,3
23240026_7_4_11_1,0,0.0,1,0.0,0.0,0
23240026_7_4_11_2,1,0.0,2,-2.0,-2.0,2
23240026_7_4_11_3,0,0.0,3,0.0,2.0,0
23240026_7_4_11_4,1,0.0,4,-1.0,-1.0,1
23240026_7_4_11_5,0,0.0,5,0.0,1.0,0
23240026_7_4_11_6,1,1.0,6,-4.0,-4.0,2
23240026_7_4_11_7,0,0.0,7,-2.0,2.0,1
23240026_7_4_11_8,0,0.0,8,-1.0,1.0,1
23240026_7_4_11_9,0,0.0,9,0.0,1.0,1
23240026_7_4_37_1,1,0.0,1,0.0,0.0,2
